Gene,SetType,DiseaseType
597,drug,Syndrome5
599,drug,Syndrome5
633,drug,Syndrome5
651,drug,Syndrome5
652,drug,Syndrome5
653,drug,Syndrome5
656,drug,Syndrome5
666,drug,Syndrome5
722,drug,Syndrome5
725,drug,Syndrome5
733,drug,Syndrome5
790,drug,Syndrome5
874,drug,Syndrome5
875,drug,Syndrome5
912,drug,Syndrome5
913,drug,Syndrome5
971,drug,Syndrome5
974,drug,Syndrome5
1109,drug,Syndrome5
1116,drug,Syndrome5
1117,drug,Syndrome5
1118,drug,Syndrome5
1267,drug,Syndrome5
1356,drug,Syndrome5
1357,drug,Syndrome5
1358,drug,Syndrome5
1359,drug,Syndrome5
1360,drug,Syndrome5
1361,drug,Syndrome5
1371,drug,Syndrome5
1379,drug,Syndrome5
1400,drug,Syndrome5
1428,drug,Syndrome5
1431,drug,Syndrome5
1488,drug,Syndrome5
1636,drug,Syndrome5
1646,drug,Syndrome5
1787,drug,Syndrome5
1807,drug,Syndrome5
1808,drug,Syndrome5
1809,drug,Syndrome5
1841,drug,Syndrome5
1844,drug,Syndrome5
1845,drug,Syndrome5
1846,drug,Syndrome5
1847,drug,Syndrome5
1848,drug,Syndrome5
1849,drug,Syndrome5
1850,drug,Syndrome5
1852,drug,Syndrome5
1879,drug,Syndrome5
1889,drug,Syndrome5
1937,drug,Syndrome5
2011,drug,Syndrome5
2023,drug,Syndrome5
2026,drug,Syndrome5
2027,drug,Syndrome5
2167,drug,Syndrome5
2171,drug,Syndrome5
2203,drug,Syndrome5
2205,drug,Syndrome5
2230,drug,Syndrome5
2263,drug,Syndrome5
2281,drug,Syndrome5
2588,drug,Syndrome5
2653,drug,Syndrome5
2657,drug,Syndrome5
2660,drug,Syndrome5
2661,drug,Syndrome5
2673,drug,Syndrome5
2752,drug,Syndrome5
2923,drug,Syndrome5
2953,drug,Syndrome5
3155,drug,Syndrome5
3248,drug,Syndrome5
3290,drug,Syndrome5
3292,drug,Syndrome5
3417,drug,Syndrome5
3418,drug,Syndrome5
3419,drug,Syndrome5
3420,drug,Syndrome5
3421,drug,Syndrome5
3614,drug,Syndrome5
3615,drug,Syndrome5
3623,drug,Syndrome5
3624,drug,Syndrome5
3625,drug,Syndrome5
3626,drug,Syndrome5
3658,drug,Syndrome5
3704,drug,Syndrome5
3792,drug,Syndrome5
3820,drug,Syndrome5
3824,drug,Syndrome5
3836,drug,Syndrome5
3838,drug,Syndrome5
3841,drug,Syndrome5
3939,drug,Syndrome5
3945,drug,Syndrome5
3948,drug,Syndrome5
4068,drug,Syndrome5
4139,drug,Syndrome5
4140,drug,Syndrome5
4190,drug,Syndrome5
4191,drug,Syndrome5
4194,drug,Syndrome5
4282,drug,Syndrome5
4311,drug,Syndrome5
4598,drug,Syndrome5
4638,drug,Syndrome5
4668,drug,Syndrome5
4669,drug,Syndrome5
4688,drug,Syndrome5
4809,drug,Syndrome5
4830,drug,Syndrome5
4831,drug,Syndrome5
4832,drug,Syndrome5
4833,drug,Syndrome5
4838,drug,Syndrome5
5016,drug,Syndrome5
5034,drug,Syndrome5
5036,drug,Syndrome5
5045,drug,Syndrome5
5052,drug,Syndrome5
5068,drug,Syndrome5
5104,drug,Syndrome5
5122,drug,Syndrome5
5125,drug,Syndrome5
5126,drug,Syndrome5
5184,drug,Syndrome5
5223,drug,Syndrome5
5251,drug,Syndrome5
5265,drug,Syndrome5
5300,drug,Syndrome5
5372,drug,Syndrome5
5373,drug,Syndrome5
5375,drug,Syndrome5
5470,drug,Syndrome5
5475,drug,Syndrome5
5515,drug,Syndrome5
5516,drug,Syndrome5
5531,drug,Syndrome5
5532,drug,Syndrome5
5533,drug,Syndrome5
5553,drug,Syndrome5
5562,drug,Syndrome5
5563,drug,Syndrome5
5564,drug,Syndrome5
5565,drug,Syndrome5
5571,drug,Syndrome5
5625,drug,Syndrome5
5768,drug,Syndrome5
5789,drug,Syndrome5
5793,drug,Syndrome5
5818,drug,Syndrome5
5967,drug,Syndrome5
5968,drug,Syndrome5
5997,drug,Syndrome5
5998,drug,Syndrome5
5999,drug,Syndrome5
6000,drug,Syndrome5
6001,drug,Syndrome5
6002,drug,Syndrome5
6003,drug,Syndrome5
6004,drug,Syndrome5
6035,drug,Syndrome5
6037,drug,Syndrome5
6050,drug,Syndrome5
6124,drug,Syndrome5
6130,drug,Syndrome5
6206,drug,Syndrome5
6233,drug,Syndrome5
6279,drug,Syndrome5
6280,drug,Syndrome5
6283,drug,Syndrome5
6320,drug,Syndrome5
6391,drug,Syndrome5
6405,drug,Syndrome5
6561,drug,Syndrome5
6576,drug,Syndrome5
6634,drug,Syndrome5
6718,drug,Syndrome5
6734,drug,Syndrome5
6780,drug,Syndrome5
6815,drug,Syndrome5
6868,drug,Syndrome5
6888,drug,Syndrome5
7001,drug,Syndrome5
7043,drug,Syndrome5
7044,drug,Syndrome5
7145,drug,Syndrome5
7162,drug,Syndrome5
7174,drug,Syndrome5
7264,drug,Syndrome5
7273,drug,Syndrome5
7295,drug,Syndrome5
7317,drug,Syndrome5
7318,drug,Syndrome5
7511,drug,Syndrome5
7512,drug,Syndrome5
7533,drug,Syndrome5
7784,drug,Syndrome5
7881,drug,Syndrome5
7915,drug,Syndrome5
7919,drug,Syndrome5
7957,drug,Syndrome5
7978,drug,Syndrome5
8200,drug,Syndrome5
8226,drug,Syndrome5
8312,drug,Syndrome5
8313,drug,Syndrome5
8382,drug,Syndrome5
8482,drug,Syndrome5
8490,drug,Syndrome5
8514,drug,Syndrome5
8556,drug,Syndrome5
8565,drug,Syndrome5
8574,drug,Syndrome5
8601,drug,Syndrome5
8634,drug,Syndrome5
8654,drug,Syndrome5
8720,drug,Syndrome5
8729,drug,Syndrome5
8786,drug,Syndrome5
8787,drug,Syndrome5
8789,drug,Syndrome5
8813,drug,Syndrome5
8833,drug,Syndrome5
8854,drug,Syndrome5
8883,drug,Syndrome5
9024,drug,Syndrome5
9037,drug,Syndrome5
9039,drug,Syndrome5
9058,drug,Syndrome5
9060,drug,Syndrome5
9061,drug,Syndrome5
9146,drug,Syndrome5
9159,drug,Syndrome5
9196,drug,Syndrome5
9210,drug,Syndrome5
9255,drug,Syndrome5
9265,drug,Syndrome5
9427,drug,Syndrome5
9453,drug,Syndrome5
9455,drug,Syndrome5
9456,drug,Syndrome5
9501,drug,Syndrome5
9521,drug,Syndrome5
9563,drug,Syndrome5
9573,drug,Syndrome5
9576,drug,Syndrome5
9584,drug,Syndrome5
9588,drug,Syndrome5
9601,drug,Syndrome5
9628,drug,Syndrome5
9698,drug,Syndrome5
9718,drug,Syndrome5
9723,drug,Syndrome5
9843,drug,Syndrome5
9945,drug,Syndrome5
9955,drug,Syndrome5
9958,drug,Syndrome5
10007,drug,Syndrome5
10054,drug,Syndrome5
10059,drug,Syndrome5
10061,drug,Syndrome5
10125,drug,Syndrome5
10143,drug,Syndrome5
10171,drug,Syndrome5
10201,drug,Syndrome5
10219,drug,Syndrome5
10220,drug,Syndrome5
10247,drug,Syndrome5
10287,drug,Syndrome5
10290,drug,Syndrome5
10327,drug,Syndrome5
10332,drug,Syndrome5
10371,drug,Syndrome5
10392,drug,Syndrome5
10394,drug,Syndrome5
10423,drug,Syndrome5
10468,drug,Syndrome5
10500,drug,Syndrome5
10505,drug,Syndrome5
10507,drug,Syndrome5
10509,drug,Syndrome5
10533,drug,Syndrome5
10549,drug,Syndrome5
10557,drug,Syndrome5
10570,drug,Syndrome5
10636,drug,Syndrome5
10637,drug,Syndrome5
10673,drug,Syndrome5
10840,drug,Syndrome5
10901,drug,Syndrome5
10954,drug,Syndrome5
11157,drug,Syndrome5
11162,drug,Syndrome5
11266,drug,Syndrome5
11315,drug,Syndrome5
22875,drug,Syndrome5
22895,drug,Syndrome5
22914,drug,Syndrome5
22934,drug,Syndrome5
22977,drug,Syndrome5
22982,drug,Syndrome5
23057,drug,Syndrome5
23071,drug,Syndrome5
23173,drug,Syndrome5
23181,drug,Syndrome5
23235,drug,Syndrome5
23287,drug,Syndrome5
23369,drug,Syndrome5
23387,drug,Syndrome5
23576,drug,Syndrome5
23592,drug,Syndrome5
23601,drug,Syndrome5
23623,drug,Syndrome5
23633,drug,Syndrome5
25796,drug,Syndrome5
25974,drug,Syndrome5
25979,drug,Syndrome5
25996,drug,Syndrome5
26027,drug,Syndrome5
26063,drug,Syndrome5
26253,drug,Syndrome5
26266,drug,Syndrome5
26575,drug,Syndrome5
26585,drug,Syndrome5
27044,drug,Syndrome5
27159,drug,Syndrome5
27302,drug,Syndrome5
27304,drug,Syndrome5
27440,drug,Syndrome5
29103,drug,Syndrome5
29121,drug,Syndrome5
29880,drug,Syndrome5
29922,drug,Syndrome5
29992,drug,Syndrome5
30835,drug,Syndrome5
50489,drug,Syndrome5
50700,drug,Syndrome5
51025,drug,Syndrome5
51061,drug,Syndrome5
51073,drug,Syndrome5
51074,drug,Syndrome5
51109,drug,Syndrome5
51156,drug,Syndrome5
51170,drug,Syndrome5
51171,drug,Syndrome5
51200,drug,Syndrome5
51207,drug,Syndrome5
51266,drug,Syndrome5
51267,drug,Syndrome5
51314,drug,Syndrome5
51319,drug,Syndrome5
51321,drug,Syndrome5
51451,drug,Syndrome5
51557,drug,Syndrome5
51573,drug,Syndrome5
51657,drug,Syndrome5
51719,drug,Syndrome5
51750,drug,Syndrome5
53632,drug,Syndrome5
53981,drug,Syndrome5
54431,drug,Syndrome5
54434,drug,Syndrome5
54437,drug,Syndrome5
54495,drug,Syndrome5
54496,drug,Syndrome5
54511,drug,Syndrome5
54675,drug,Syndrome5
54760,drug,Syndrome5
54829,drug,Syndrome5
54857,drug,Syndrome5
54890,drug,Syndrome5
54910,drug,Syndrome5
54935,drug,Syndrome5
54961,drug,Syndrome5
54973,drug,Syndrome5
54995,drug,Syndrome5
55120,drug,Syndrome5
55147,drug,Syndrome5
55192,drug,Syndrome5
55236,drug,Syndrome5
55240,drug,Syndrome5
55293,drug,Syndrome5
55324,drug,Syndrome5
55556,drug,Syndrome5
55651,drug,Syndrome5
55756,drug,Syndrome5
55825,drug,Syndrome5
55937,drug,Syndrome5
56521,drug,Syndrome5
56896,drug,Syndrome5
56898,drug,Syndrome5
56903,drug,Syndrome5
56920,drug,Syndrome5
57026,drug,Syndrome5
57094,drug,Syndrome5
57107,drug,Syndrome5
57494,drug,Syndrome5
57502,drug,Syndrome5
57544,drug,Syndrome5
57556,drug,Syndrome5
57593,drug,Syndrome5
57604,drug,Syndrome5
57609,drug,Syndrome5
57665,drug,Syndrome5
57715,drug,Syndrome5
57787,drug,Syndrome5
58190,drug,Syndrome5
58510,drug,Syndrome5
59272,drug,Syndrome5
59338,drug,Syndrome5
60491,drug,Syndrome5
60509,drug,Syndrome5
60678,drug,Syndrome5
63904,drug,Syndrome5
63929,drug,Syndrome5
64077,drug,Syndrome5
64080,drug,Syndrome5
64146,drug,Syndrome5
64174,drug,Syndrome5
64180,drug,Syndrome5
64218,drug,Syndrome5
64388,drug,Syndrome5
64407,drug,Syndrome5
64421,drug,Syndrome5
64478,drug,Syndrome5
64577,drug,Syndrome5
64581,drug,Syndrome5
64641,drug,Syndrome5
64714,drug,Syndrome5
64759,drug,Syndrome5
64761,drug,Syndrome5
64768,drug,Syndrome5
64802,drug,Syndrome5
64841,drug,Syndrome5
64849,drug,Syndrome5
64895,drug,Syndrome5
65990,drug,Syndrome5
78986,drug,Syndrome5
79068,drug,Syndrome5
79094,drug,Syndrome5
79133,drug,Syndrome5
79178,drug,Syndrome5
79258,drug,Syndrome5
79370,drug,Syndrome5
79758,drug,Syndrome5
79876,drug,Syndrome5
79987,drug,Syndrome5
80031,drug,Syndrome5
80221,drug,Syndrome5
80824,drug,Syndrome5
81544,drug,Syndrome5
81567,drug,Syndrome5
81609,drug,Syndrome5
83592,drug,Syndrome5
83729,drug,Syndrome5
83940,drug,Syndrome5
83990,drug,Syndrome5
83998,drug,Syndrome5
84033,drug,Syndrome5
84064,drug,Syndrome5
84174,drug,Syndrome5
84203,drug,Syndrome5
84263,drug,Syndrome5
84446,drug,Syndrome5
84693,drug,Syndrome5
84816,drug,Syndrome5
84869,drug,Syndrome5
84870,drug,Syndrome5
84871,drug,Syndrome5
84936,drug,Syndrome5
85397,drug,Syndrome5
85464,drug,Syndrome5
87178,drug,Syndrome5
91156,drug,Syndrome5
91801,drug,Syndrome5
92483,drug,Syndrome5
92935,drug,Syndrome5
93978,drug,Syndrome5
112849,drug,Syndrome5
114049,drug,Syndrome5
114784,drug,Syndrome5
114788,drug,Syndrome5
115817,drug,Syndrome5
121506,drug,Syndrome5
122622,drug,Syndrome5
123624,drug,Syndrome5
126917,drug,Syndrome5
128387,drug,Syndrome5
128853,drug,Syndrome5
129607,drug,Syndrome5
130120,drug,Syndrome5
130589,drug,Syndrome5
130749,drug,Syndrome5
130752,drug,Syndrome5
131118,drug,Syndrome5
132789,drug,Syndrome5
133584,drug,Syndrome5
134430,drug,Syndrome5
134526,drug,Syndrome5
138639,drug,Syndrome5
140578,drug,Syndrome5
142679,drug,Syndrome5
144811,drug,Syndrome5
146712,drug,Syndrome5
146861,drug,Syndrome5
147015,drug,Syndrome5
150290,drug,Syndrome5
151449,drug,Syndrome5
151636,drug,Syndrome5
154790,drug,Syndrome5
155185,drug,Syndrome5
155368,drug,Syndrome5
157506,drug,Syndrome5
160287,drug,Syndrome5
160364,drug,Syndrome5
160365,drug,Syndrome5
160428,drug,Syndrome5
170685,drug,Syndrome5
171425,drug,Syndrome5
195814,drug,Syndrome5
196541,drug,Syndrome5
197322,drug,Syndrome5
201140,drug,Syndrome5
204474,drug,Syndrome5
207063,drug,Syndrome5
220032,drug,Syndrome5
221496,drug,Syndrome5
222236,drug,Syndrome5
223117,drug,Syndrome5
246243,drug,Syndrome5
253738,drug,Syndrome5
254042,drug,Syndrome5
255220,drug,Syndrome5
259307,drug,Syndrome5
283284,drug,Syndrome5
283420,drug,Syndrome5
283971,drug,Syndrome5
284111,drug,Syndrome5
284161,drug,Syndrome5
284654,drug,Syndrome5
284716,drug,Syndrome5
285193,drug,Syndrome5
317749,drug,Syndrome5
339390,drug,Syndrome5
340351,drug,Syndrome5
340562,drug,Syndrome5
341208,drug,Syndrome5
343637,drug,Syndrome5
345275,drug,Syndrome5
346689,drug,Syndrome5
348174,drug,Syndrome5
349565,drug,Syndrome5
353500,drug,Syndrome5
374875,drug,Syndrome5
377677,drug,Syndrome5
387712,drug,Syndrome5
387836,drug,Syndrome5
387837,drug,Syndrome5
388963,drug,Syndrome5
389434,drug,Syndrome5
392255,drug,Syndrome5
402569,drug,Syndrome5
431704,drug,Syndrome5
440738,drug,Syndrome5
441282,drug,Syndrome5
497190,drug,Syndrome5
646262,drug,Syndrome5
653509,drug,Syndrome5
653689,drug,Syndrome5
728276,drug,Syndrome5
729238,drug,Syndrome5
100431172,drug,Syndrome5
100506012,drug,Syndrome5
100526837,drug,Syndrome5
100529144,drug,Syndrome5
100533107,drug,Syndrome5
861,drug,Syndrome5
23522,drug,Syndrome5
5601,drug,Syndrome5
9672,drug,Syndrome5
3938,drug,Syndrome5
958,drug,Syndrome5
11104,drug,Syndrome5
383,drug,Syndrome5
2902,drug,Syndrome5
4719,drug,Syndrome5
9194,drug,Syndrome5
2742,drug,Syndrome5
23464,drug,Syndrome5
10165,drug,Syndrome5
85007,drug,Syndrome5
5162,drug,Syndrome5
8942,drug,Syndrome5
5351,drug,Syndrome5
5837,drug,Syndrome5
2731,drug,Syndrome5
4548,drug,Syndrome5
2747,drug,Syndrome5
80896,drug,Syndrome5
8001,drug,Syndrome5
7068,drug,Syndrome5
5590,drug,Syndrome5
931,drug,Syndrome5
1294,drug,Syndrome5
2986,drug,Syndrome5
3371,drug,Syndrome5
4899,drug,Syndrome5
5973,drug,Syndrome5
51596,drug,Syndrome5
56729,drug,Syndrome5
84706,drug,Syndrome5
133522,drug,Syndrome5
210,drug,Syndrome5
211,drug,Syndrome5
212,drug,Syndrome5
361,drug,Syndrome5
2643,drug,Syndrome5
3032,drug,Syndrome5
5210,drug,Syndrome5
8824,drug,Syndrome5
11181,drug,Syndrome5
54583,drug,Syndrome5
57704,drug,Syndrome5
79697,drug,Syndrome5
116443,drug,Syndrome5
51399,drug,Syndrome5
5409,drug,Syndrome5
54363,drug,Syndrome5
3029,drug,Syndrome5
10249,drug,Syndrome5
221357,drug,Syndrome5
5498,drug,Syndrome5
226,drug,Syndrome5
435,drug,Syndrome5
2997,drug,Syndrome5
4594,drug,Syndrome5
8566,drug,Syndrome5
23743,drug,Syndrome5
92292,drug,Syndrome5
8604,drug,Syndrome5
275,drug,Syndrome5
6697,drug,Syndrome5
56953,drug,Syndrome5
2592,drug,Syndrome5
55869,drug,Syndrome5
2593,drug,Syndrome5
2232,drug,Syndrome5
51095,drug,Syndrome5
306,drug,Syndrome5
5198,drug,Syndrome5
7389,drug,Syndrome5
1158,drug,Syndrome5
36,drug,Syndrome5
498,drug,Syndrome5
378,drug,Syndrome5
1760,drug,Syndrome5
5831,drug,Syndrome5
5050,drug,Syndrome5
29920,drug,Syndrome5
10465,drug,Syndrome5
2821,drug,Syndrome5
5682,drug,Syndrome5
80150,drug,Syndrome5
2905,drug,Syndrome5
4722,drug,Syndrome5
2346,drug,Syndrome5
2760,drug,Syndrome5
162417,drug,Syndrome5
57505,drug,Syndrome5
2582,drug,Syndrome5
5478,drug,Syndrome5
95,drug,Syndrome5
4255,drug,Syndrome5
10993,drug,Syndrome5
51181,drug,Syndrome5
11212,drug,Syndrome5
883,drug,Syndrome5
5207,drug,Syndrome5
51268,drug,Syndrome5
9377,drug,Syndrome5
5095,drug,Syndrome5
5091,drug,Syndrome5
156,drug,Syndrome5
4137,drug,Syndrome5
5406,drug,Syndrome5
6610,drug,Syndrome5
6439,drug,Syndrome5
51294,drug,Syndrome5
1962,drug,Syndrome5
3284,drug,Syndrome5
5047,drug,Syndrome5
2584,drug,Syndrome5
388,drug,Syndrome5
7263,drug,Syndrome5
328,drug,Syndrome5
445,drug,Syndrome5
3158,drug,Syndrome5
5687,drug,Syndrome5
5694,drug,Syndrome5
8573,drug,Syndrome5
29968,drug,Syndrome5
1036,drug,Syndrome5
4351,drug,Syndrome5
2261,drug,Syndrome5
4507,drug,Syndrome5
761,drug,Syndrome5
2762,drug,Syndrome5
27430,drug,Syndrome5
4729,drug,Syndrome5
5501,drug,Syndrome5
1152,drug,Syndrome5
3799,drug,Syndrome5
3034,drug,Syndrome5
131669,drug,Syndrome5
4720,drug,Syndrome5
2940,drug,Syndrome5
2739,drug,Syndrome5
10797,drug,Syndrome5
2246,drug,Syndrome5
51380,drug,Syndrome5
3283,drug,Syndrome5
10939,drug,Syndrome5
51056,drug,Syndrome5
51727,drug,Syndrome5
2581,drug,Syndrome5
5305,drug,Syndrome5
55509,drug,Syndrome5
1591,drug,Syndrome5
94,drug,Syndrome5
330,drug,Syndrome5
1827,drug,Syndrome5
3303,drug,Syndrome5
3305,drug,Syndrome5
3397,drug,Syndrome5
3567,drug,Syndrome5
3937,drug,Syndrome5
4502,drug,Syndrome5
4783,drug,Syndrome5
5617,drug,Syndrome5
7515,drug,Syndrome5
9173,drug,Syndrome5
9709,drug,Syndrome5
11153,drug,Syndrome5
23554,drug,Syndrome5
23753,drug,Syndrome5
29123,drug,Syndrome5
51129,drug,Syndrome5
54663,drug,Syndrome5
55033,drug,Syndrome5
56256,drug,Syndrome5
57761,drug,Syndrome5
90637,drug,Syndrome5
91607,drug,Syndrome5
150159,drug,Syndrome5
284611,drug,Syndrome5
346007,drug,Syndrome5
374393,drug,Syndrome5
643414,drug,Syndrome5
11253,drug,Syndrome5
27087,drug,Syndrome5
604,drug,Syndrome5
814,drug,Syndrome5
1326,drug,Syndrome5
1960,drug,Syndrome5
2123,drug,Syndrome5
3039,drug,Syndrome5
3043,drug,Syndrome5
3097,drug,Syndrome5
3433,drug,Syndrome5
3434,drug,Syndrome5
3437,drug,Syndrome5
3460,drug,Syndrome5
4781,drug,Syndrome5
5621,drug,Syndrome5
5971,drug,Syndrome5
6329,drug,Syndrome5
6348,drug,Syndrome5
6716,drug,Syndrome5
7494,drug,Syndrome5
8676,drug,Syndrome5
11259,drug,Syndrome5
11274,drug,Syndrome5
23258,drug,Syndrome5
51762,drug,Syndrome5
54407,drug,Syndrome5
54877,drug,Syndrome5
56829,drug,Syndrome5
92906,drug,Syndrome5
284996,drug,Syndrome5
239,drug,Syndrome5
4772,drug,Syndrome5
23424,drug,Syndrome5
8505,drug,Syndrome5
5602,drug,Syndrome5
6352,drug,Syndrome5
1066,drug,Syndrome5
4363,drug,Syndrome5
4547,drug,Syndrome5
9370,drug,Syndrome5
766,drug,Syndrome5
771,drug,Syndrome5
278,drug,Syndrome5
2182,drug,Syndrome5
3098,drug,Syndrome5
6721,drug,Syndrome5
796,drug,Syndrome5
3620,drug,Syndrome5
4094,drug,Syndrome5
4613,drug,Syndrome5
4744,drug,Syndrome5
4901,drug,Syndrome5
9935,drug,Syndrome5
795,drug,Syndrome5
820,drug,Syndrome5
1465,drug,Syndrome5
1594,drug,Syndrome5
5741,drug,Syndrome5
10628,drug,Syndrome5
10645,drug,Syndrome5
138428,drug,Syndrome5
22796,drug,Syndrome5
477,drug,Syndrome5
478,drug,Syndrome5
479,drug,Syndrome5
480,drug,Syndrome5
487,drug,Syndrome5
488,drug,Syndrome5
489,drug,Syndrome5
495,drug,Syndrome5
9914,drug,Syndrome5
23200,drug,Syndrome5
57130,drug,Syndrome5
57194,drug,Syndrome5
79895,drug,Syndrome5
286410,drug,Syndrome5
9817,drug,Syndrome5
29110,drug,Syndrome5
92086,drug,Syndrome5
1557,drug,Syndrome5
324,drug,Syndrome5
486,drug,Syndrome5
2206,drug,Syndrome5
7226,drug,Syndrome5
8517,drug,Syndrome5
10197,drug,Syndrome5
79719,drug,Syndrome5
1137,drug,Syndrome5
922,drug,Syndrome5
1589,drug,Syndrome5
2550,drug,Syndrome5
2690,drug,Syndrome5
3479,drug,Syndrome5
7041,drug,Syndrome5
8314,drug,Syndrome5
8702,drug,Syndrome5
51520,drug,Syndrome5
54716,drug,Syndrome5
129831,drug,Syndrome5
23729,drug,Syndrome5
50943,drug,Syndrome5
157,drug,Syndrome5
203,drug,Syndrome5
204,drug,Syndrome5
205,drug,Syndrome5
229,drug,Syndrome5
230,drug,Syndrome5
327,drug,Syndrome5
366,drug,Syndrome5
368,drug,Syndrome5
509,drug,Syndrome5
649,drug,Syndrome5
688,drug,Syndrome5
762,drug,Syndrome5
763,drug,Syndrome5
765,drug,Syndrome5
767,drug,Syndrome5
770,drug,Syndrome5
793,drug,Syndrome5
794,drug,Syndrome5
801,drug,Syndrome5
810,drug,Syndrome5
823,drug,Syndrome5
824,drug,Syndrome5
825,drug,Syndrome5
835,drug,Syndrome5
839,drug,Syndrome5
867,drug,Syndrome5
871,drug,Syndrome5
904,drug,Syndrome5
1025,drug,Syndrome5
1068,drug,Syndrome5
1069,drug,Syndrome5
1070,drug,Syndrome5
1080,drug,Syndrome5
1081,drug,Syndrome5
1278,drug,Syndrome5
1280,drug,Syndrome5
1287,drug,Syndrome5
1289,drug,Syndrome5
1302,drug,Syndrome5
1381,drug,Syndrome5
1382,drug,Syndrome5
1490,drug,Syndrome5
1513,drug,Syndrome5
1519,drug,Syndrome5
1520,drug,Syndrome5
1521,drug,Syndrome5
1522,drug,Syndrome5
1586,drug,Syndrome5
1739,drug,Syndrome5
1740,drug,Syndrome5
1741,drug,Syndrome5
1773,drug,Syndrome5
1774,drug,Syndrome5
1775,drug,Syndrome5
1804,drug,Syndrome5
1877,drug,Syndrome5
1961,drug,Syndrome5
1974,drug,Syndrome5
2122,drug,Syndrome5
2169,drug,Syndrome5
2170,drug,Syndrome5
2172,drug,Syndrome5
2173,drug,Syndrome5
2191,drug,Syndrome5
2217,drug,Syndrome5
2242,drug,Syndrome5
2339,drug,Syndrome5
2342,drug,Syndrome5
2672,drug,Syndrome5
2735,drug,Syndrome5
2736,drug,Syndrome5
2737,drug,Syndrome5
2738,drug,Syndrome5
2741,drug,Syndrome5
2783,drug,Syndrome5
2784,drug,Syndrome5
2785,drug,Syndrome5
2786,drug,Syndrome5
2787,drug,Syndrome5
2788,drug,Syndrome5
2790,drug,Syndrome5
2791,drug,Syndrome5
2792,drug,Syndrome5
2793,drug,Syndrome5
2868,drug,Syndrome5
2869,drug,Syndrome5
2885,drug,Syndrome5
2971,drug,Syndrome5
2978,drug,Syndrome5
2979,drug,Syndrome5
2987,drug,Syndrome5
3048,drug,Syndrome5
3050,drug,Syndrome5
3090,drug,Syndrome5
3104,drug,Syndrome5
3123,drug,Syndrome5
3164,drug,Syndrome5
3208,drug,Syndrome5
3241,drug,Syndrome5
3672,drug,Syndrome5
3684,drug,Syndrome5
3921,drug,Syndrome5
4040,drug,Syndrome5
4144,drug,Syndrome5
4150,drug,Syndrome5
4320,drug,Syndrome5
4354,drug,Syndrome5
4355,drug,Syndrome5
4356,drug,Syndrome5
4520,drug,Syndrome5
4632,drug,Syndrome5
4633,drug,Syndrome5
4634,drug,Syndrome5
4635,drug,Syndrome5
4636,drug,Syndrome5
4637,drug,Syndrome5
4736,drug,Syndrome5
4820,drug,Syndrome5
4921,drug,Syndrome5
4929,drug,Syndrome5
4951,drug,Syndrome5
5037,drug,Syndrome5
5055,drug,Syndrome5
5082,drug,Syndrome5
5178,drug,Syndrome5
5194,drug,Syndrome5
5216,drug,Syndrome5
5217,drug,Syndrome5
5229,drug,Syndrome5
5232,drug,Syndrome5
5244,drug,Syndrome5
5324,drug,Syndrome5
5325,drug,Syndrome5
5326,drug,Syndrome5
5335,drug,Syndrome5
5336,drug,Syndrome5
5476,drug,Syndrome5
5481,drug,Syndrome5
5514,drug,Syndrome5
5534,drug,Syndrome5
5535,drug,Syndrome5
5641,drug,Syndrome5
5683,drug,Syndrome5
5684,drug,Syndrome5
5685,drug,Syndrome5
5686,drug,Syndrome5
5688,drug,Syndrome5
5689,drug,Syndrome5
5690,drug,Syndrome5
5692,drug,Syndrome5
5693,drug,Syndrome5
5695,drug,Syndrome5
5696,drug,Syndrome5
5698,drug,Syndrome5
5699,drug,Syndrome5
5803,drug,Syndrome5
5805,drug,Syndrome5
5816,drug,Syndrome5
5875,drug,Syndrome5
5876,drug,Syndrome5
5903,drug,Syndrome5
5947,drug,Syndrome5
5957,drug,Syndrome5
5978,drug,Syndrome5
5994,drug,Syndrome5
6011,drug,Syndrome5
6018,drug,Syndrome5
6122,drug,Syndrome5
6123,drug,Syndrome5
6125,drug,Syndrome5
6129,drug,Syndrome5
6132,drug,Syndrome5
6133,drug,Syndrome5
6134,drug,Syndrome5
6135,drug,Syndrome5
6136,drug,Syndrome5
6138,drug,Syndrome5
6139,drug,Syndrome5
6141,drug,Syndrome5
6143,drug,Syndrome5
6144,drug,Syndrome5
6147,drug,Syndrome5
6152,drug,Syndrome5
6154,drug,Syndrome5
6161,drug,Syndrome5
6166,drug,Syndrome5
6170,drug,Syndrome5
6173,drug,Syndrome5
6175,drug,Syndrome5
6183,drug,Syndrome5
6187,drug,Syndrome5
6188,drug,Syndrome5
6193,drug,Syndrome5
6198,drug,Syndrome5
6203,drug,Syndrome5
6205,drug,Syndrome5
6207,drug,Syndrome5
6208,drug,Syndrome5
6209,drug,Syndrome5
6210,drug,Syndrome5
6217,drug,Syndrome5
6222,drug,Syndrome5
6224,drug,Syndrome5
6228,drug,Syndrome5
6235,drug,Syndrome5
6239,drug,Syndrome5
6262,drug,Syndrome5
6274,drug,Syndrome5
6281,drug,Syndrome5
6282,drug,Syndrome5
6477,drug,Syndrome5
6668,drug,Syndrome5
6670,drug,Syndrome5
6671,drug,Syndrome5
6833,drug,Syndrome5
6890,drug,Syndrome5
6891,drug,Syndrome5
